Title#0,"""Quest Countew"""
TitleQuestTrusteeLevel#0,"""Quest Wevew/Wequiwements"""
TitlePartnerJoin#0,"""Pawtnew Pawticipation"""
TitlePartyMember#0,"""Membew"""
TitleComment#0,"""Comment"""
TitlePlayStyle#0,"""Pwaystywe"""
TitleRequirement#0,"""Pawty Conditions"""
TitleLevel#0,"""Wevew"""
HintNon#4,"""Unknown Ewwow"""
HintRoomNo#1,"""Woom Numbew"""
HintPartnerCard#1,"""Fwiends"""
HintGuildMember#1,"""Team Membews"""
HintFriendOrGuild#1,"""Fwiends and Team Membews"""
HintMainClass#0,"""Cwass"""
HintSubClass#0,"""-"""
HintSupporter#0,"""Suppowtew"""
HintApc#0,"""Pawtnew"""
RoomNo#1,"""No.$(0)"""
BlockName#0,"""（$(0)）"""
PartnerCardOn#0,"""Fwiends Onwy"""
PartnerCardOff#0,"""-"""
GuildMemberOn#0,"""Team Membews Onwy"""
GuildMemberOff#0,"""-"""
ApcOK#1,"""OK"""
ApcNG#1,"""No"""
PlayerJobLevel#0,"""Lv.$(0)"""
PartyLevelRange#0,"""Lv.$(0)～$(1)"""
QuestAndRankName#0,"""$(0)（$(1)）"""
QuestKindSoro#1,"""Sowo Quest"""
QuestKindSingleParty#1,"""Singwe Pawty Quest"""
QuestKindMultiParty#1,"""Muwti Pawty Quest"""
RoomEntry#0,"""$(1)／$(0)"""
QuestLevelNon#1,"""None"""
QuestLevelLow#0,"""<pict mainclass_icon>Lv.$(0)～"""
QuestLevelLow_SubClassLimit#0,"""<pict mainclass_icon>Lv.$(0)～ <pict subclass_icon>Lv.$(1)～"""
Colon#0,"""："""
ApcNameMake#0,"""$(0) / Pawtnew Chawactew"""
SupporterNameMake#0,"""$(0) / Fwiend Pawtnew"""
MercenaryNameMake#0,"""$(0) / Fwee Pawtnew"""
PartnerNameMake#0,"""$(0) / Suppowt Pawtnew"""
Count#0,"""（$(0)）"""
PartnerRoomProhibit#0,"""Pawtnews fowbidden"""
CostCount#0,"""($(1): +$(0))"""
NowCostCount#0,"""(Cuwwent: +$(0))"""
FloorCount#0,"""(F. $(0))"""
RareEnemyCoin#0,"""Wawe Enemy Twiggew"""
CongestionSituation#0,"""Status"""
PremiumSpace#0,"""Pwemium Space"""
Exchange#0,"""<pict Sign_TRIANGLE>Check Congestion"""
Return#0,"""<pict Sign_TRIANGLE>Return"""
Title_Buy#0,"""Item Puwchase Confiwmation"""
Title_Use#0,"""Confiwm item usage"""
UseCheckMessage#0,"""<pict Arcscash><c 5fdf00>購入済みアイテムの使用<c><br>所持カジノコイン<pict AmusementCoin>が<br>カジノコインの<yellow>持ち出し上限 （$(1)）<pict AmusementCoin><c> を<br>超えているため、クエストに持ち出すことができません。<br><br>カジノエリアで遊ぶことでカジノコインを消費するか<br>または景品交換で消費することをおすすめしますが、<br>上限以上のカジノコインを破棄して出発するか、<br>アイテムパック内にお持ちのチケットを使用して、<br>持ち出し上限を一定期間解除することもできます。<br><br>アイテムを使用しますか？<br><yellow>※使用するアイテムを確認したい場合は、<br>アイテムパックから選んでください。<c><br><br>(所持カジノコイン： <red>$(0)<c><pict AmusementCoin>)<br>(持ち出し上限\u3000\u3000： $(1)<pict AmusementCoin>)"""
BuyCheckMessage#0,"""<pict Arcscash><c ff4f3f>AC消費コンテンツ<c><br>所持カジノコイン（$(1)<pict AmusementCoin>）が<br>カジノコインの<yellow>持ち出し上限 （$(2)）<pict AmusementCoin><c> を<br>超えているため、クエストに持ち出すことができません。<br><br>カジノエリアで遊ぶことでカジノコインを消費するか<br>または景品交換で消費することをおすすめしますが、<br>上限以上のカジノコインを破棄して出発するか、<br>または有料アイテム「<yellow>CC持ち出し上限解除$(0)日<c>」で<br>持ち出し上限を$(0)日間解除することもできます。<br><br>購入確認画面に進みますか？<br><br>(所持カジノコイン： <red>$(1)<c><pict AmusementCoin>)<br>(持ち出し上限\u3000\u3000： $(2)<pict AmusementCoin>)"""
DeleteCheckMessage#0,"""このままクエストに出発すると、<br>カジノコインの<yellow>持ち出し上限 （$(1)）<pict AmusementCoin><c> を<br>超えた分のカジノコインが<red>破棄されます。<c><br><br>本当にクエストに出発しますか？<br><br>(所持カジノコイン： <red>$(0)<c><pict AmusementCoin>)<br>(持ち出し上限\u3000\u3000： $(1)<pict AmusementCoin>)"""
Toast_Delete#0,"""お預かり上限を超えたカジノコイン（CC）は消失しました。"""
Toast_Use#0,"""CC所持枠拡張の期限を$(0)延長しました。"""
TitleHighScore#0,"""High Scowe"""
Back#9,"""Wetuwn"""
Title_QuestDetails#0,"""Quest Detaiws"""
Title_RewardDetails#0,"""Wewawd detaiws"""
Title_MapDetails#0,"""Map"""
Reward_None#0,"""Thewe is no wewawd."""
Reward_AlreadyGet#0,"""<c ffa800>You have already received this reward.<c>"""
Quest_SubText_Event#0,"""<yellow>※<c><%Decide><yellow>Start event<c>"""
Quest_SubText_Quest#0,"""<yellow>※<c><%Decide><yellow>Begin quest<c>"""
Quest_SubText_Matching#0,"""<yellow>※<c><%Decide><yellow>Begin matching<c>"""
Quest_SubText_Clear#0,"""<c ffa800>※You have already cleared this quest.<c>"""
Quest_Explain_Top#0,"""<yellow>※You cannot accept this quest yet.<br>Quest Requirements:<c>"""
Quest_Explain_Bottom#0,"""<yellow>※This quest can only be done solo (1 person)<c>"""
Quest_Explain_Text_1#0,"""・Need to win approx. <green>$(0)<c> Buster Quest matches.<br>\u3000(You need to win <yellow>$(1)<c> more to unlock.)"""
Quest_Explain_Text_2#0,"""・Class level required:<br>\u3000<pict mainclass_icon>Lv.$(0)+"""
Quest_Explain_Text_3#0,"""Compwete $(0)"""
Quest_Story_Explain#0,"""Bwowse the event."""
Quest_Explain_Continue#0,"""All available quests have been completed.<br><br>Please wait for the next update."""
Quest_Explain_Continue_1#0,"""Aww Omnibus EPISODE 1 quests have been cweawed."""
Quest_Explain_Continue_2#0,"""Aww Omnibus EPISODE 2 quests have been cweawed."""
Quest_Explain_Continue_3#0,"""All Omnibus EPISODE 3 quests have been cleared.<br><br>To continue the adventure, please try EPISODE 4."""
Quest_Name_Continue#0,"""\u3000\u3000\u3000Untiw next update..."""
Quest_Name_Continue_1#0,"""\u3000\u3000\u3000Untiw next update..."""
Quest_Name_Continue_2#0,"""\u3000\u3000\u3000Untiw next update..."""
Quest_Name_Continue_3#0,"""\u3000\u3000\u3000Untiw next update..."""
Quest_Name_TopContinue_1#0,"""\u3000\u3000\u3000Cweawed EPISODE 1"""
Quest_Name_TopContinue_2#0,"""\u3000\u3000\u3000Cweawed EPISODE 2"""
Quest_Name_TopContinue_3#0,"""\u3000\u3000\u3000Cweawed EPISODE 3"""
Quest_Explain_TopContinue_1#0,"""All Omnibus EPISODE 1 quests have been cleared.<br><br>Please wait for the next EPISODE's update."""
Quest_Explain_TopContinue_2#0,"""All Omnibus EPISODE 2 quests have been cleared.<br><br>Please wait for the next EPISODE's update."""
Quest_Explain_TopContinue_3#0,"""All Omnibus EPISODE 3 quests have been cleared. Thank you for playing them.<br><br><yellow>※You can switch to EPISODE 4 mode<br>by talking to Xiera and selecting<br>the option \""Switch to EP4 Mode\"",<br>then accessing \""Story Board [EP4]\"".<c>"""
Quest_Explain_Basnet#0,"""This will open the Buster Quest matching screen.<br><br>Upon completion, you will<br>return back to the Campship."""
Quest_Explain_Omnibus_FreeField#0,"""Open the Free Field selection.<br><br>If you clear a Free Field, you<br>will return back to the Campship."""
Sub_Window_change#0,"""<pict Sign_TRIANGLE>Switch"""
Quest_Title_Confirm#0,"""Quest stawt confiwmation"""
Quest_Title_Msg#0,"""Message"""
Quest_Msg_Confirm#0,"""This will begin the Story Quest [Buster Quest].<br>Grade: 1 (Skills scaled to： Lv.$(1))<br><br><yellow>※You can only select this quest solo.<br>※Quest will begin immediately.<br>※This will not consume [Match Stamina]<br>※You cannot earn [Buster Quest] rewards.<br>※You will not earn BP from a victory.<br>\u3000(You can still lose BP if you lose.)<br>※Can only be done once per account.<c><br><br>Victory Conditions / Destroy Boss"""
Quest_NoMsg_Party#0,"""・Event quests<br>・Story Quests<br>・Story Buster Quests<br>\u3000You cannot undertake these type of<br>\u3000quests while in a party."""
Quest_NoMsg_Account#0,"""This is a story-related [Buster Quest]<br>that can only be cleared once.<br><yellow>※Since you have already cleared this quest on this<br>account, you cannot start it again.<c>"""
Quest_NoMsg_Delete#0,"""Because you recently abandoned a [Buster Quest],<br>you cannot participate in [Buster Quests]<br>at the moment."""
Event_Msg#0,"""This will play the selected event.<br>Continue?"""
Event_Msg_Already#0,"""This will play the selected event.<br>Continue?<br><br><c ffa800>※This event has been previously viewed.<c>"""
Quest_Msg_Easy#0,"""This will start a Story Quest. Continue?<br>\u3000<yellow>※This quest does not transfer you to<br>\u3000\u3000\u3000the Campship, but rather directly to the field.<c><br>───────────────────────<br>Failure / Be incapacitated or time expires."""
Quest_Msg_Easy_Already#0,"""This will start a Story Quest. Continue?<br>\u3000<yellow>※This quest does not transfer you to<br>\u3000\u3000\u3000the Campship, but rather directly to the field.<c><br><br>\u3000<c ffa800>※This quest has already been cleared.<c><br>───────────────────────<br>Failure / Be incapacitated or time expires."""
Quest_Msg_Normal#0,"""This will start a Story Quest. Continue?<br>\u3000<yellow>※This quest does not transfer you to<br>\u3000\u3000\u3000the Campship, but rather directly to the field.<c><br>\u3000<yellow>※When cleared on Normal,<br>\u3000\u3000\u3000a clear mark will also appear on Easy.<c><br>───────────────────────<br>Failure / Be incapacitated or time expires."""
Quest_Msg_Normal_Already#0,"""This will start a Story Quest. Continue?<br>\u3000<yellow>※This quest does not transfer you to<br>\u3000\u3000\u3000the Campship, but rather directly to the field.<c><br>\u3000<yellow>※When cleared on Normal,<br>\u3000\u3000\u3000a clear mark will also appear on Easy.<c><br><br>\u3000<c ffa800>※This quest has already been cleared.<c><br>───────────────────────<br>Failure / Be incapacitated or time expires."""
Quest_Msg_Easy_Unique#0,"""ストーリークエストを受注しますがよろしいですか？<br><yellow>※このクエストではキャンプシップには行かず<br>\u3000\u3000直接フィールドへ移動します。<br>※現在受注中のクエストは破棄されます。<c><br>───────────────────────<br>失敗条件/戦闘不能"""
Quest_Msg_Easy_Already_Unique#0,"""ストーリークエストを受注しますがよろしいですか？<br><yellow>※このクエストではキャンプシップには行かず<br>\u3000\u3000直接フィールドへ移動します。<br>※現在受注中のクエストは破棄されます。<c><br><br><c ffa800>※このクエストはクリア済みです。<c><br>───────────────────────<br>失敗条件/戦闘不能"""
Quest_Msg_Normal_Unique#0,"""ストーリークエストを受注しますがよろしいですか？<br><yellow>※このクエストではキャンプシップには行かず<br>\u3000\u3000直接フィールドへ移動します。<br>※ノーマルをクリアすると<br>\u3000\u3000イージーにもクリアマークが付与されます。<br>※現在受注中のクエストは破棄されます。<c><br>───────────────────────<br>失敗条件/戦闘不能"""
Quest_Msg_Normal_Already_Unique#0,"""ストーリークエストを受注しますがよろしいですか？<br><yellow>※このクエストではキャンプシップには行かず<br>\u3000\u3000直接フィールドへ移動します。<br>※ノーマルをクリアすると<br>\u3000\u3000イージーにもクリアマークが付与されます。<br>※現在受注中のクエストは破棄されます。<c><br><br><c ffa800>※このクエストはクリア済みです。<c><br>───────────────────────<br>失敗条件/戦闘不能"""
PartyConfig_Decision_Btn_Text#0,"""Depawt"""
QuestTypeName_EP5_Event#0,"""Event Quests"""
QuestTypeName_EP5_Battle#0,"""EP5 Stowy Quests"""
QuestTypeName_EP5_Basnet#0,"""Stowy Bustew Quests"""
QuestTypeName_Omnibus_Event#0,"""Event Quests"""
QuestTypeName_Omnibus_Battle#0,"""Stowy Quests"""
Omnibus_FilterChapter#0,"""$(0). $(1)"""
Omnibus_EP1_Name_All#0,"""Aww"""
Omnibus_EP1_Name_NotClear#0,"""Unfinished Quests"""
Omnibus_EP1_Name_00#0,"""Ch.1: Mattew Boawd Guidance"""
Omnibus_EP1_Name_01#0,"""Ch.2: Encountewing Dwagons"""
Omnibus_EP1_Name_02#0,"""Ch.3: Smaww Benefactow"""
Omnibus_EP1_Name_03#0,"""Ch.4: The Bwoken Genesis"""
Omnibus_EP1_Name_04#0,"""Ch.5: The Second Fwagment"""
Omnibus_EP1_Name_05#0,"""Ch.6: The Finaw Fwagment"""
Omnibus_EP1_Name_06#0,"""Ch.7: State of Emewgency"""
Omnibus_EP1_Name_07#0,"""Ch.8: Wevivaw of [Ewdew]"""
Omnibus_EP1_Name_08#0,"""Ch.9: AWKS and Dawk Fawz"""
Omnibus_EP1_Name_09#0,"""Ch.10: The Idow & Wunaway Dwagon"""
Omnibus_EP2_Name_All#0,"""Aww"""
Omnibus_EP2_Name_NotClear#0,"""Unfinished Quests"""
Omnibus_EP2_Name_01#0,"""Ch.1: 遺された者達"""
Omnibus_EP2_Name_02#0,"""Ch.2: 歴史を変えるために"""
Omnibus_EP2_Name_03#0,"""Ch.3: 閉ざされた真実の先"""
Omnibus_EP2_Name_04#0,"""Ch.4: 再誕の日"""
Omnibus_EP2_Name_05#0,"""Ch.5: わたしがうまれたそのりゆう"""
Omnibus_EP2_Name_06#0,"""Ch.6: それぞれの未来"""
Omnibus_EP3_Name_01#0,"""Ch.1: 灰の神子"""
Omnibus_EP3_Name_02#0,"""Ch.2: 【双子】の目的"""
Omnibus_EP3_Name_03#0,"""Ch.3: 自分にできること"""
Omnibus_EP3_Name_04#0,"""Ch.4: 原初の若き美の女神"""
EP5_Name_All#0,"""Aww"""
EP5_Name_NotClear#0,"""Unfinished Quests"""
EP5_Name_00#0,"""Pwowogue: Sawvation Vanguawd"""
EP5_Name_01#0,"""Ch.1: The Existence of Sawvation"""
EP5_Name_02#0,"""Ch.2: The Doomed Nation"""
EP5_Name_03#0,"""Ch.3: Sibwing Memowies, the Weseawch of Wosew"""
EP5_Name_04#0,"""４章："""
EP5_Name_05#0,"""５章："""
EP5_Name_06#0,"""６章："""
EP5_Name_07#0,"""７章："""
EP5_Name_08#0,"""８章："""
EP5_Name_09#0,"""９章："""
EP5_Name_10#0,"""１０章："""
EP5_Name_11#0,"""１１章："""
EP5_Name_12#0,"""１２章："""
EP5_Name_13#0,"""１３章："""
EP5_Name_14#0,"""１４章："""
EP5_Name_15#0,"""１５章："""
EP5_Name_16#0,"""１６章："""
EP5_Name_17#0,"""１７章："""
EP5_Name_18#0,"""１８章："""
EP5_Name_19#0,"""１９章："""
EP5_Name_20#0,"""２０章："""
EP5_Name_21#0,"""Episode: Stwatos"""
EP5_Name_22#0,"""Episode: Awma"""
EP5_Name_23#0,"""Episode: Xiewa"""
EP5_Name_24#0,"""エピソード："""
EP5_Name_25#0,"""エピソード："""
EP5_Name_26#0,"""エピソード："""
EP5_Name_27#0,"""エピソード："""
EP5_Name_28#0,"""エピソード："""
EP5_Name_29#0,"""エピソード："""
EP5_Name_30#0,"""Othew"""
Title_EP5Story#0,"""Main Quest [EP5]"""
Title_OmnibusEP1#0,"""Omnibus Quest [EP1]"""
Title_OmnibusEP2#0,"""Omnibus Quest [EP2]"""
Title_OmnibusEP3#0,"""Omnibus Quest [EP3]"""
Title_StoryQuest_End#0,"""Quest Countew Finish"""
Title_EP5Story_End#0,"""Main Stowy [EP5] Finish"""
Title_OmnibusEP1_End#0,"""Omnibus Quest [EP1] Finish"""
Title_OmnibusEP2_End#0,"""Omnibus Quest [EP2] Finish"""
Title_OmnibusEP3_End#0,"""Omnibus Quest [EP3] Finish"""
StoryQuest_End#0,"""This will stop playing the current quest<br>and return back to the Bridge.<br><br>Is that alright?"""
EP5Story_End#0,"""This will stop playing the [EP5] Story<br>and return back to the Bridge.<br><br>Is that alright?"""
Omnibus_End#0,"""This will stop playing the Omnibus quest<br>and return back to the Bridge.<br><br>Is that alright?"""
Transition_EP1#0,"""Omnibus Quest [EP1]"""
Transition_EP2#0,"""Omnibus Quest [EP2]"""
Transition_EP3#0,"""Omnibus Quest [EP3]"""
Transition_Bridge#0,"""Wetuwn to Bwidge"""
Title_ArksBoostRally#0,"""AWKS Boost Wawwy Tawget Quest"""
Title_Quest#0,"""Tawget Quest"""
Title_Quest_Vita#0,"""ABW Tawget Quest"""
Title_Clear#0,"""Cweaw state"""
Title_ArksBoostGage#0,"""ABW boost effect"""
HintABR#2,"""Cweaw with A+ Wank to get the boost"""
HintCLEAR#0,"""Cweawed"""
Quest_ABR_Title#0,"""AWKS Boost Wawwy Info"""
Quest_ABR_SubTitle_Boost#0,"""Boosted difficuwty degwee"""
Quest_ABR_SubTitle_Drop#0,"""Additionaw Dwop Items"""
Quest_ABR_SubTitle_ABR#0,"""Cuwwent AWKS Boost"""
Toast_BoostUp#0,"""AWKS Boost incweased by ○%."""
Option_Ultimate#0,"""Uwtimate"""
MltPtMatching_Setting_Title2#0,"""Genewaw Quest Settings"""
MltPtMatching_Setting_1#0,"""Match with Expewt Pwayews onwy"""
MltPtMatching_Setting_2#0,"""Do not pawty with bwackwisted pwayews"""
MltPtMatching_hint_Title#0,"""Settings Expwanation"""
MltPtMatching_hint_Message1#0,"""You won't be able to call support<br>partners in rooms that forbid them.<br>Restricted parties will only let you<br>join Multi-Parties having that setting<br>activated too."""
MltPtMatching_hint_Message2#0,"""Players having the following 3 titles<br>will be able to use Expert Matching:<br>────────────────────<br>Required titles:<br>①[Solo Warrior]<br>②[Rare Creators of the New Generation]<br>or if Summoner [Pioneer of Pet Development]<br>③[Creator of Solid Defense]"""
MltPtMatching_hint_Message3#0,"""With this setting turned on,<br>blacklisted players will be unable<br>to join the room."""
MltPtMatching_ExpertSetting_Disable#0,"""Expert setting not permitted.<br><br>This setting can only be set if<br>a certain title has been acquired."""
MltPtMatching_Search#0,"""Seawch cwoss-bwocks and accept owdews"""
MltPtMatching_Password_Title#0,"""Confiwm Passwowd"""
MltPtMatching_Password_Message#0,"""他パーティーとのマルチプレイが制限されているため<br>マルチパーティーが検索できません。<br><br>「すぐに出発する」からクエストを受注してください。<br><br><yellow>※他パーティーとのマルチプレイを制限して<br>\u3000作成したルームは「パーティーを検索して出発」の<br>\u3000検索対象になりません<c>"""
MltPtMatching_Leader_Confirmation_Title#0,"""Quest Owdews"""
MltPtMatching_Leader_Confirmation_Message#0,"""Awaiting confirmation from other party members.<br>Please wait until everyone is ready.<br><br><yellow>※You will be moved into<br>the Campship once everyone is ready.<c>"""
MltPtMatching_Leader_Quest_Title#0,"""Quest Titwe"""
MltPtMatching_Quest_Difficulty#0,"""$(1)<br>$(0)"""
MltPtMatching_Party_Title#0,"""Pawty Status"""
MltPtMatching_Member_Ready_Cancel#0,"""Cancew"""
MltPtMatching_Party_1#0,"""$(0)"""
MltPtMatching_Party_2#0,"""$(0)"""
MltPtMatching_Party_3#0,"""$(0)"""
MltPtMatching_Party_Ready#0,"""<yellow>Not Ready<c>"""
MltPtMatching_Party_Completion#0,"""<c 00ff00>Ready<c>"""
MltPtMatching_elapsed time_Title#0,"""Time Ewapsed"""
MltPtMatching_elapsed time#0,"""$(0)：$(1)"""
MltPtMatching_Leader_Chat#0,"""Open Chat"""
MltPtMatching_Leader_QuestDestruction#0,"""Cancew Queue"""
MltPtMatching_Leader_Departure#0,"""Stawt Quest Now"""
MltPtMatching_Leader_AllDeparture#0,"""Depawt fow Aww"""
MltPtMatching_Departure_Title#0,"""Depawt Confiwmation"""
MltPtMatching_Departure_Message#0,"""Starting with one or more members who are \""ready.\""<br>Are you sure?<br><br><yellow>※Party members who aren't<br>ready will be removed from the party and<br>their quest will be cancelled.<c>"""
MltPtMatching_QuestDestruction_Title#0,"""Cancew Quest"""
MltPtMatching_QuestDestruction_Message#0,"""This will discard the quest matching<br>request. Is that OK?"""
MltPtMatching_Member_Confirmation_Title#0,"""Quest Owdew Confiwmation"""
MltPtMatching_Member_Confirmation_Message#0,"""The Party Leader has queued a quest.<br>Would you like to participate in the quest?<br><br><yellow>※You will be moved to<br>the Campship automatically when ready.<c><br><br><yellow>※If you select \""Hold\"",<br>You'll be able to move your character.<br>You can re-open the window at anytime.<c>"""
MltPtMatching_Member_Confirmation_Toast#0,"""The Quest Owdew has been put on howd."""
MltPtMatching_Member_Confirmation_Yes#0,"""Yes"""
MltPtMatching_Member_Confirmation_Hold#0,"""Howd"""
MltPtMatching_Member_Quest_Title#0,"""Quest Name"""
MltPtMatching_Member_WindowOpenSet#0,"""Do not open this window automaticawwy"""
MltPtMatching_Member_Ready_title#0,"""Weady"""
MltPtMatching_Member_Ready_Message#0,"""Other members of your party are not ready.<br>The quest will be started when everyone<br>is ready."""
MltPtMatching_NewNotification#0,"""Quest owdew confiwmation"""
MltPtMatching_config_button1#0,"""Match in Muwtipwe Bwocks"""
MltPtMatching_config_button2#0,"""Match in Same Bwock"""
MltPtMatching_config_button3#0,"""Matching Settings"""
MltPtMatching_Confirmation_Basnet_Grade#0,"""Gwade： $(1)$(0)"""
MltPtMatching_Confirmation_Basnet_Grade_Free#0,"""受注グレード：1～$(1)$(0)"""
MltPtMatching_Confirmation_Basnet_Proper#0,"""<vivid_cyan2>(Main Match)<c>"""
MltPtMatching_Confirmation_Basnet_Suport#0,"""<yellow>(Free Match)<c>"""
MltPtMatching_Confirmation_Basnet_Limited#0,"""＋<bright_orange>(Main Match: Advanced)<c>"""
MltPtMatching_holdMessage#0,"""Matching queue in progress. You can open the window and check the status with <%NextWidget>."""
MltPtMatching_holdMessage_v#0,"""クエスト受注準備中です。画面上部のボタンをタップし通知を開いてください"""
MltPtMatching_AllDeparture_Title#0,"""Depawt Confiwmation"""
MltPtMatching_AllDeparture_Message#0,"""「準備完了」になっていないメンバーも含めて、<br>全員で出発します。<br>よろしいですか？<br><br><yellow>※「準備中」のパーティーメンバーも<br>\u3000強制的にクエストに出発します。<c>"""
MltPtMatching_AllDepartureError_Title#0,"""Ewwow"""
MltPtMatching_AllDepartureError_Message#0,"""パーティーメンバーがキャンプシップ、フィールド<br>以外の場所にいるため、クエストを開始することが<br>できませんでした。"""
